schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
337,14,1011,1,-1.185,-1.185,52.82,0.17165,1,1
337,15,1012,0,-0.308,0,54.46,0.17165,1,1
337,16,1013,1,-0.623,-0.623,60.5966,0.17165,1,1
337,17,1014,0,-0.545,0,60.5966,0.17165,1,1
337,18,1015,1,1.018,1.018,73.97,0.17165,1,1
337,19,1016,1,1.154,1.154,67.24,0.17165,1,1
337,20,1017,0,-0.019,0,66.76,0.17165,1,1
338,1,2547,0,0.381,0,61.094,-0.139357143,1,1
338,2,2548,0,-0.873,0,47.69,-0.139357143,1,1
338,3,2549,0,-0.089,0,63.78,-0.139357143,1,1
338,4,2550,0,0.359,0,74.16,-0.139357143,1,1
338,5,2551,0,-0.22,0,61.094,-0.139357143,1,1
338,6,2552,1,-0.217,-0.217,61.094,-0.139357143,1,1
338,7,2553,1,-0.114,-0.114,46.27,-0.139357143,1,1
338,8,2554,0,-0.932,0,45.39,-0.139357143,1,1
338,9,2555,0,-0.5,0,61.094,-0.139357143,1,1
338,10,2556,0,-0.343,0,48.58,-0.139357143,1,1
338,11,2557,1,0.76,0.76,39.42,-0.139357143,1,1
338,12,2558,1,-0.214,-0.214,61.094,-0.139357143,1,1
338,13,2559,1,0.547,0.547,61.094,-0.139357143,1,1
338,14,2560,1,-0.496,-0.496,48.97,-0.139357143,1,1
339,1,2591,1,0.008,0.008,45.62,-0.694117647,0.470588235,1
339,2,2592,1,-0.623,-0.623,61.0956,-0.694117647,0.470588235,1
339,3,2593,0,-1.647,0,33.65,-0.694117647,0.470588235,1
339,4,2594,1,-0.244,-0.244,61.0957,-0.694117647,0.470588235,1
339,5,2595,0,-0.325,0,61.0957,-0.694117647,0.470588235,1
339,6,2596,1,0.456,0.456,41.34,-0.694117647,0.470588235,1
339,7,2597,0,-1.25,0,61.0957,-0.694117647,0.470588235,1
339,8,2598,0,-0.934,0,61.0957,-0.694117647,0.470588235,1
339,9,2599,0,-0.298,0,61.0957,-0.694117647,0.470588235,1
339,10,2600,1,-0.696,-0.696,38.1,-0.694117647,0.470588235,1
339,11,2601,0,-0.816,0,58.79,-0.694117647,0.470588235,1
339,12,2602,0,-1.685,0,32,-0.694117647,0.470588235,1
339,13,2603,1,-0.206,-0.206,53.15,-0.694117647,0.470588235,1
339,14,2604,1,-0.624,-0.624,48.57,-0.694117647,0.470588235,1
339,15,2605,0,-0.752,0,55.62,-0.694117647,0.470588235,1
339,16,2606,0,-0.668,0,61.0957,-0.694117647,0.470588235,1
339,17,2607,0,-1.496,0,38.06,-0.694117647,0.470588235,1
340,1,985,1,-0.131,-0.131,60.5953,-0.392384615,1,1
340,2,986,0,-0.601,0,35.52,-0.392384615,1,1
340,3,987,1,0.393,0.393,48.57,-0.392384615,1,1
340,4,988,0,-0.676,0,49.91,-0.392384615,1,1
340,5,989,0,-0.499,0,60.5954,-0.392384615,1,1
340,6,990,0,0.033,0,60.5954,-0.392384615,1,1
340,7,991,0,-0.846,0,43.77,-0.392384615,1,1
340,8,992,0,-0.062,0,39.2,-0.392384615,1,1
340,9,993,0,-0.818,0,41.97,-0.392384615,1,1
340,10,994,1,0.117,0.117,46.28,-0.392384615,1,1
340,11,995,0,-0.507,0,60.5954,-0.392384615,1,1
340,12,996,0,-0.626,0,60.5954,-0.392384615,1,1
340,13,997,0,-0.878,0,60.5954,-0.392384615,1,1
341,1,1247,1,0.356,0.356,64.01,0.349315789,1,1
341,2,1248,0,0.223,0,73.52,0.349315789,1,1
341,3,1249,1,-0.212,-0.212,46.46,0.349315789,1,1
341,4,1250,1,0.863,0.863,51.52,0.349315789,1,1
341,5,1251,1,0.034,0.034,64.19,0.349315789,1,1
341,6,1252,0,-0.252,0,62.81,0.349315789,1,1
341,7,1253,1,0.199,0.199,77.94,0.349315789,1,1
341,8,1254,1,0.349,0.349,70.17,0.349315789,1,1
341,9,1255,0,-0.058,0,54.36,0.349315789,1,1
341,10,1256,0,1.121,0,60.6017,0.349315789,1,1
341,11,1257,0,-0.303,0,60.6017,0.349315789,1,1
341,12,1258,1,0.608,0.608,65.71,0.349315789,1,1
341,13,1259,1,1.109,1.109,60.6017,0.349315789,1,1
341,14,1260,0,-0.74,0,60.6017,0.349315789,1,1
341,15,1261,1,0.52,0.52,61.75,0.349315789,1,1
341,16,1262,1,1.284,1.284,45.11,0.349315789,1,1
341,17,1263,1,0.686,0.686,46.19,0.349315789,1,1
341,18,1264,0,-0.638,0,50.83,0.349315789,1,1
341,19,1265,0,1.488,0,75.76,0.349315789,1,1
342,1,6687,0,-0.124,0,36.13,0.121142857,1,1
342,2,6688,0,-0.322,0,41.91,0.121142857,1,1
342,3,6689,1,-0.541,-0.541,66.14,0.121142857,1,1
342,4,6690,0,0.414,0,46.65,0.121142857,1,1
342,5,6691,0,-0.168,0,53.31,0.121142857,1,1
342,6,6692,1,0.198,0.198,58.64,0.121142857,1,1
342,7,6693,1,0.082,0.082,49.53,0.121142857,1,1
342,8,6694,0,0.311,0,62.5539,0.121142857,1,1
342,9,6695,0,0.458,0,66.4,0.121142857,1,1
342,10,6696,1,1.165,1.165,64.05,0.121142857,1,1
342,11,6697,0,0.301,0,57.02,0.121142857,1,1
342,12,6698,1,0.318,0.318,44.23,0.121142857,1,1
342,13,6699,0,0.299,0,62.5539,0.121142857,1,1
342,14,6700,1,-0.695,-0.695,44.94,0.121142857,1,1
343,1,5613,0,0.958,0,62.3858,0.5928,1,1
343,2,5614,1,1.151,1.151,62.3858,0.5928,1,1
343,3,5615,0,1.403,0,62.3858,0.5928,1,1
343,4,5616,0,0.96,0,62.3858,0.5928,1,1
343,5,5617,1,0.511,0.511,62.3858,0.5928,1,1
343,6,5618,1,0.78,0.78,62.3858,0.5928,1,1
343,7,5619,1,0.725,0.725,62.3858,0.5928,1,1
343,8,5620,0,1.283,0,62.3858,0.5928,1,1
343,9,5621,1,0.933,0.933,70.27,0.5928,1,1
343,10,5622,1,-0.096,-0.096,35.77,0.5928,1,1
343,11,5623,1,0.709,0.709,62.3858,0.5928,1,1
343,12,5624,1,0.864,0.864,56.99,0.5928,1,1
343,13,5625,1,-0.671,-0.671,66.74,0.5928,1,1
343,14,5626,0,-0.17,0,62.3858,0.5928,1,1
343,15,5627,0,-0.448,0,62.3858,0.5928,1,1
344,1,5744,0,-0.144,0,49.52,0.026235294,1,1
344,2,5745,1,-0.859,-0.859,52.19,0.026235294,1,1
344,3,5746,1,-0.371,-0.371,62.3887,0.026235294,1,1
344,4,5747,0,0.561,0,61.27,0.026235294,1,1
344,5,5748,0,1.154,0,62.3887,0.026235294,1,1
344,6,5749,0,-0.591,0,63.24,0.026235294,1,1
344,7,5750,1,-0.323,-0.323,36.54,0.026235294,1,1
344,8,5751,1,-0.099,-0.099,62.14,0.026235294,1,1
344,9,5752,1,0.997,0.997,56.73,0.026235294,1,1
344,10,5753,0,0.597,0,62.3887,0.026235294,1,1
344,11,5754,1,0.984,0.984,58.18,0.026235294,1,1
344,12,5755,1,0.264,0.264,43.88,0.026235294,1,1
344,13,5756,0,0.289,0,62.3887,0.026235294,1,1
344,14,5757,1,-0.212,-0.212,52.25,0.026235294,1,1
344,15,5758,0,-1.463,0,62.3887,0.026235294,1,1
344,16,5759,0,1.139,0,76.18,0.026235294,1,1
344,17,5760,1,-1.477,-1.477,44.26,0.026235294,1,1
345,1,4300,1,-0.655,-0.655,62.2702,-0.395352941,1,1
345,2,4301,1,-0.501,-0.501,62.2702,-0.395352941,1,1
345,3,4302,0,0.467,0,62.2702,-0.395352941,1,1
345,4,4303,1,0.583,0.583,62.2702,-0.395352941,1,1
345,5,4304,0,0.004,0,45.15,-0.395352941,1,1
345,6,4305,1,-0.409,-0.409,47.38,-0.395352941,1,1
345,7,4306,1,-0.991,-0.991,62.2702,-0.395352941,1,1
345,8,4307,1,-0.378,-0.378,58.98,-0.395352941,1,1
345,9,4308,0,-1.562,0,54.3,-0.395352941,1,1
345,10,4309,1,-0.051,-0.051,52.99,-0.395352941,1,1
345,11,4310,0,-1.315,0,62.2702,-0.395352941,1,1
345,12,4311,0,-0.646,0,62.2702,-0.395352941,1,1
345,13,4312,1,-0.776,-0.776,54.75,-0.395352941,1,1
345,14,4313,0,-1.302,0,62.2702,-0.395352941,1,1
345,15,4314,0,-0.238,0,54.86,-0.395352941,1,1
345,16,4315,1,0.316,0.316,60.65,-0.395352941,1,1
345,17,4316,0,0.733,0,62.2702,-0.395352941,1,1
346,1,2860,1,0.553,0.553,63.43,0.126294118,1,1
346,2,2861,0,0.817,0,75.85,0.126294118,1,1
346,3,2862,0,0.029,0,68.81,0.126294118,1,1
346,4,2863,0,0.452,0,61.6236,0.126294118,1,1
346,5,2864,1,0.199,0.199,61.6236,0.126294118,1,1
346,6,2865,1,-0.659,-0.659,61.6236,0.126294118,1,1
346,7,2866,1,-0.185,-0.185,38.61,0.126294118,1,1
346,8,2867,1,-0.761,-0.761,50.32,0.126294118,1,1
346,9,2868,0,-0.145,0,61.6236,0.126294118,1,1
346,10,2869,1,0.129,0.129,48.95,0.126294118,1,1
346,11,2870,1,0.261,0.261,52.36,0.126294118,1,1
346,12,2871,0,0.17,0,50.14,0.126294118,1,1
346,13,2872,0,0.164,0,57.72,0.126294118,1,1
346,14,2873,0,0.224,0,61.6236,0.126294118,1,1
346,15,2874,0,0.812,0,61.6236,0.126294118,1,1
346,16,2875,1,0.904,0.904,61.6236,0.126294118,1,1
346,17,2876,1,-0.817,-0.817,67.01,0.126294118,1,1
347,1,5109,0,0.26,0,60.05,0.119461538,1,1
347,2,5110,1,0.982,0.982,54.93,0.119461538,1,1
347,3,5111,1,-0.436,-0.436,62.3717,0.119461538,1,1
347,4,5112,0,-0.319,0,61.67,0.119461538,1,1
347,5,5113,1,-0.698,-0.698,48.12,0.119461538,1,1
347,6,5114,1,-0.856,-0.856,50.11,0.119461538,1,1
347,7,5115,0,0.883,0,62.3717,0.119461538,1,1
347,8,5116,1,-0.444,-0.444,62.3718,0.119461538,1,1
347,9,5117,0,0.436,0,68.43,0.119461538,1,1
347,10,5118,1,-0.292,-0.292,51.22,0.119461538,1,1
347,11,5119,0,1.458,0,47.6,0.119461538,1,1
347,12,5120,1,0.14,0.14,62.65,0.119461538,1,1
347,13,5121,0,0.439,0,58.08,0.119461538,1,1
348,1,6438,1,-0.198,-0.198,67.34,0.099333333,1,1
348,2,6439,1,0.877,0.877,71.41,0.099333333,1,1
348,3,6440,1,-0.257,-0.257,68.19,0.099333333,1,1
348,4,6441,0,1.211,0,52.7,0.099333333,1,1
348,5,6442,1,0.833,0.833,75.84,0.099333333,1,1
348,6,6443,1,0.491,0.491,62.5388,0.099333333,1,1
348,7,6444,0,-0.036,0,62.5388,0.099333333,1,1
348,8,6445,0,-0.616,0,62.5388,0.099333333,1,1
348,9,6446,0,0.214,0,62.5389,0.099333333,1,1
348,10,6447,1,-0.543,-0.543,60.69,0.099333333,1,1
348,11,6448,1,-0.486,-0.486,69.57,0.099333333,1,1
348,12,6449,0,0.585,0,60.89,0.099333333,1,1
348,13,6450,0,-0.454,0,59.81,0.099333333,1,1
348,14,6451,1,-0.85,-0.85,59.36,0.099333333,1,1
348,15,6452,1,0.719,0.719,62.5389,0.099333333,1,1
349,1,2243,0,-0.63,0,61.0817,-0.07975,1,1
349,2,2244,0,0.204,0,78.13,-0.07975,1,1
349,3,2245,0,0.957,0,60.51,-0.07975,1,1
349,4,2246,0,-0.904,0,46.59,-0.07975,1,1
349,5,2247,1,0.597,0.597,43.35,-0.07975,1,1
349,6,2248,1,-1.252,-1.252,40.72,-0.07975,1,1
349,7,2249,0,-0.547,0,61.0817,-0.07975,1,1
349,8,2250,1,0.93,0.93,61.0817,-0.07975,1,1
349,9,2251,0,0.734,0,60.21,-0.07975,1,1
349,10,2252,1,-0.794,-0.794,61.0817,-0.07975,1,1
349,11,2253,1,0.668,0.668,61.0817,-0.07975,1,1
349,12,2254,1,-0.92,-0.92,61.0817,-0.07975,1,1
350,1,6763,0,0.424,0,68.83,0.344764706,1,1
350,2,6764,0,0.677,0,61.72,0.344764706,1,1
350,3,6765,0,0.482,0,64.14,0.344764706,1,1
350,4,6766,0,-0.399,0,43.52,0.344764706,1,1
350,5,6767,0,-0.021,0,61.44,0.344764706,1,1
350,6,6768,0,0.279,0,61.8,0.344764706,1,1
350,7,6769,0,0.06,0,66.43,0.344764706,1,1
350,8,6770,0,-0.157,0,65.99,0.344764706,1,1
350,9,6771,0,0.461,0,41.27,0.344764706,1,1
350,10,6772,0,0.378,0,58.51,0.344764706,1,1
350,11,6773,0,1.112,0,67.46,0.344764706,1,1
350,12,6774,0,0.029,0,62,0.344764706,1,1
350,13,6775,0,0.337,0,53.66,0.344764706,1,1
350,14,6776,0,0.299,0,62.5714,0.344764706,1,1
350,15,6777,0,0.572,0,49.84,0.344764706,1,1
350,16,6778,0,0.636,0,44.14,0.344764706,1,1
350,17,6781,0,0.692,0,67.11,0.344764706,1,1
351,1,4741,0,0.735,0,62.3642,-0.1976875,1,1
351,2,4742,0,-0.147,0,62.3642,-0.1976875,1,1
351,3,4743,0,-1.083,0,53.91,-0.1976875,1,1
351,4,4744,0,-0.63,0,62.3642,-0.1976875,1,1
351,5,4745,1,-0.466,-0.466,57.74,-0.1976875,1,1
351,6,4746,0,-0.571,0,40.65,-0.1976875,1,1
351,7,4747,1,-0.182,-0.182,36.08,-0.1976875,1,1
351,8,4748,0,0.672,0,62.3642,-0.1976875,1,1
351,9,4749,0,-0.425,0,66.42,-0.1976875,1,1
351,10,4750,1,-0.587,-0.587,62.3642,-0.1976875,1,1
351,11,4751,1,-0.088,-0.088,66.89,-0.1976875,1,1
351,12,4752,0,-0.152,0,62.3642,-0.1976875,1,1
351,13,4753,1,-0.344,-0.344,62.3642,-0.1976875,1,1
351,14,4754,1,0.004,0.004,71.38,-0.1976875,1,1
351,15,4755,0,-0.018,0,62.96,-0.1976875,1,1
351,16,4756,1,0.119,0.119,58.34,-0.1976875,1,1
352,1,4681,1,0.871,0.871,72.61,0.502666667,1,1
352,2,4682,0,-0.067,0,53.48,0.502666667,1,1
352,3,4683,0,0.696,0,51.21,0.502666667,1,1
352,4,4684,1,0.813,0.813,62.2957,0.502666667,1,1
352,5,4685,1,0.693,0.693,68.49,0.502666667,1,1
352,6,4686,1,0.01,0.01,55.38,0.502666667,1,1
352,7,4687,0,0.239,0,60.7,0.502666667,1,1
352,8,4688,1,0.838,0.838,64.17,0.502666667,1,1
352,9,4689,0,-0.153,0,62.2958,0.502666667,1,1
352,10,4690,0,0.616,0,63.02,0.502666667,1,1
352,11,4691,1,0.397,0.397,69.48,0.502666667,1,1
352,12,5078,1,1.079,1.079,69.43,0.502666667,1,1
353,1,5802,1,-0.214,-0.214,47.38,0.052142857,1,1
353,2,5803,0,-0.029,0,48.29,0.052142857,1,1
353,3,5804,0,0.658,0,60.79,0.052142857,1,1
353,4,5805,0,-1.03,0,75.69,0.052142857,1,1
353,5,5806,0,0.545,0,62.3894,0.052142857,1,1
353,6,5807,1,-0.409,-0.409,52.75,0.052142857,1,1
353,7,5808,0,-0.1,0,62.87,0.052142857,1,1
353,8,5809,0,0.856,0,71.81,0.052142857,1,1
353,9,5810,1,0.456,0.456,62.3894,0.052142857,1,1
353,10,5811,0,-0.147,0,66.32,0.052142857,1,1
353,11,5812,1,-0.041,-0.041,62.3894,0.052142857,1,1
353,12,5813,0,-0.671,0,53.46,0.052142857,1,1
353,13,5814,1,-0.655,-0.655,47.86,0.052142857,1,1
353,14,5815,0,1.511,0,62.3894,0.052142857,1,1
354,1,3531,0,1.083,0,72.4,1.252888889,1,1
354,2,3532,1,0.919,0.919,61.8689,1.252888889,1,1
354,3,3533,0,1.779,0,61.8689,1.252888889,1,1
354,4,3534,1,1.533,1.533,61.8689,1.252888889,1,1
354,5,3535,0,0.997,0,61.8689,1.252888889,1,1
354,6,3536,0,1.552,0,61.8689,1.252888889,1,1
354,7,3537,0,1.269,0,61.8689,1.252888889,1,1
354,8,3538,1,1.094,1.094,61.8689,1.252888889,1,1
354,9,3539,1,1.488,1.488,61.8689,1.252888889,1,1
354,10,3540,1,1.608,1.608,62.64,1.252888889,1,1
354,11,3541,1,0.672,0.672,61.8689,1.252888889,1,1
354,12,3542,0,1.511,0,61.8689,1.252888889,1,1
354,13,3543,0,1.361,0,50.16,1.252888889,1,1
354,14,3544,1,1.287,1.287,55.53,1.252888889,1,1
354,15,3545,1,1.511,1.511,61.8689,1.252888889,1,1
354,16,3546,0,1.511,0,61.8689,1.252888889,1,1
354,17,3547,0,0.985,0,61.8689,1.252888889,1,1
354,18,3548,0,1.456,0,61.8689,1.252888889,1,1
354,19,3549,1,1.134,1.134,47.5,1.252888889,1,1
354,20,3550,0,0.94,0,65.82,1.252888889,1,1
354,21,3551,0,1.234,0,61.8689,1.252888889,1,1
354,22,3552,0,1.219,0,61.8689,1.252888889,1,1
354,23,3553,1,0.997,0.997,61.8689,1.252888889,1,1
354,24,3554,0,1.458,0,64.78,1.252888889,1,1
354,25,3555,1,1.361,1.361,61.64,1.252888889,1,1
354,26,3556,0,1.511,0,61.8689,1.252888889,1,1
354,27,3557,1,0.358,0.358,66.89,1.252888889,1,1
355,1,218,0,0.907,0,47.63,-0.201791667,1,1
355,2,219,1,-0.987,-0.987,67.8,-0.201791667,1,1
355,3,220,0,-0.633,0,51.06,-0.201791667,1,1
355,4,221,1,0.533,0.533,66.42,-0.201791667,1,1
355,5,222,0,-0.086,0,62.86,-0.201791667,1,1
355,6,223,0,-0.419,0,65.71,-0.201791667,1,1
355,7,224,0,-0.066,0,61.57,-0.201791667,1,1
355,8,225,0,-0.25,0,68.62,-0.201791667,1,1
355,9,226,1,0.124,0.124,39.17,-0.201791667,1,1
355,10,227,1,-0.696,-0.696,52.84,-0.201791667,1,1
355,11,228,1,-0.584,-0.584,38.2,-0.201791667,1,1
355,12,229,1,-0.777,-0.777,64.13,-0.201791667,1,1
355,13,230,1,1.002,1.002,52.11,-0.201791667,1,1
355,14,231,1,-0.072,-0.072,53.11,-0.201791667,1,1
355,15,232,1,-0.244,-0.244,60.5799,-0.201791667,1,1
355,16,233,0,0.268,0,57.24,-0.201791667,1,1
355,17,234,0,-0.377,0,62.59,-0.201791667,1,1
355,18,235,0,-0.417,0,55.19,-0.201791667,1,1
355,19,236,1,-0.522,-0.522,60.5799,-0.201791667,1,1
355,20,237,0,0.76,0,65.22,-0.201791667,1,1
355,21,238,0,0.513,0,63.71,-0.201791667,1,1
355,22,239,0,-0.923,0,51.97,-0.201791667,1,1
355,23,240,0,-1.167,0,52.28,-0.201791667,1,1
355,24,241,0,-0.73,0,57.97,-0.201791667,1,1
356,1,2309,0,-1.213,0,54.7,-0.155928571,1,1
356,2,2310,0,0.34,0,67.25,-0.155928571,1,1
356,3,2311,1,0.54,0.54,50.62,-0.155928571,1,1
356,4,2312,0,-0.623,0,61.0838,-0.155928571,1,1
356,5,2313,0,0.084,0,61.0838,-0.155928571,1,1
356,6,2314,0,0.466,0,61.0838,-0.155928571,1,1
356,7,2315,0,0.038,0,61.0838,-0.155928571,1,1
356,8,2316,1,-0.095,-0.095,61.6,-0.155928571,1,1
356,9,2317,1,0.296,0.296,61.0838,-0.155928571,1,1
356,10,2318,0,-0.327,0,56.04,-0.155928571,1,1
356,11,2319,0,-0.393,0,61.0838,-0.155928571,1,1
356,12,2320,1,0.997,0.997,61.0838,-0.155928571,1,1
356,13,2321,0,-0.677,0,61.0838,-0.155928571,1,1
356,14,2322,1,-1.616,-1.616,61.0838,-0.155928571,1,1
357,1,879,0,1.231,0,60.593,0.220789474,1,1
357,2,880,0,1.552,0,62.09,0.220789474,1,1
357,3,881,1,-0.99,-0.99,37.88,0.220789474,1,1
357,4,882,0,-0.261,0,71.73,0.220789474,1,1
357,5,883,1,0.864,0.864,60.593,0.220789474,1,1
357,6,884,0,-0.529,0,44.34,0.220789474,1,1
357,7,885,1,-0.123,-0.123,57.8,0.220789474,1,1
357,8,886,0,0.589,0,60.593,0.220789474,1,1
357,9,887,0,-0.03,0,54.51,0.220789474,1,1
357,10,888,0,0.832,0,70.89,0.220789474,1,1
357,11,889,0,-0.75,0,53.41,0.220789474,1,1
357,12,890,1,0.251,0.251,46.94,0.220789474,1,1
357,13,891,1,0.602,0.602,60.593,0.220789474,1,1
357,14,892,0,-0.631,0,60.593,0.220789474,1,1
357,15,893,0,1.211,0,69.86,0.220789474,1,1
357,16,894,0,-0.45,0,60.593,0.220789474,1,1
357,17,895,0,1.303,0,60.593,0.220789474,1,1
357,18,896,1,-0.496,-0.496,56.97,0.220789474,1,1
357,19,897,1,0.02,0.02,53.32,0.220789474,1,1
358,1,1676,0,-0.037,0,61.0516,-0.804333333,1,1
358,2,1677,1,-0.801,-0.801,42.42,-0.804333333,1,1
358,3,1678,0,-0.236,0,61.0516,-0.804333333,1,1
358,4,1679,1,-1.866,-1.866,61.0516,-0.804333333,1,1
358,5,1680,0,-0.897,0,45.12,-0.804333333,1,1
358,6,1681,0,0.155,0,61.0516,-0.804333333,1,1
358,7,1682,0,-1.171,0,51,-0.804333333,1,1
358,8,1683,1,-1.341,-1.341,61.0516,-0.804333333,1,1
358,9,1684,1,0.303,0.303,61.0516,-0.804333333,1,1
358,10,1685,0,-0.496,0,61.0516,-0.804333333,1,1
358,11,1686,0,-1.539,0,61.0516,-0.804333333,1,1
358,12,1687,0,-1.726,0,61.0516,-0.804333333,1,1
359,1,5191,1,-0.281,-0.281,55.99,0.035076923,1,1
359,2,5192,0,0.249,0,62.3726,0.035076923,1,1
359,3,5193,1,-0.169,-0.169,53.07,0.035076923,1,1
359,4,5194,0,0.824,0,62.3726,0.035076923,1,1
359,5,5195,0,-0.794,0,62.3726,0.035076923,1,1
359,6,5196,0,-0.454,0,52.31,0.035076923,1,1
359,7,5197,0,0.588,0,67.13,0.035076923,1,1
359,8,5198,0,0.441,0,62.3726,0.035076923,1,1
359,9,5199,0,0.038,0,62.95,0.035076923,1,1
359,10,5200,1,0.194,0.194,46.06,0.035076923,1,1
359,11,5201,0,-0.92,0,56.23,0.035076923,1,1
359,12,5202,1,-0.07,-0.07,50.1,0.035076923,1,1
359,13,5203,1,0.81,0.81,55.48,0.035076923,1,1
360,1,4248,1,-0.397,-0.397,43.73,-0.29675,0.375,1
360,2,4249,1,-0.867,-0.867,58.25,-0.29675,0.375,1
360,3,4250,1,0.17,0.17,49.1,-0.29675,0.375,1
360,4,4251,0,-0.368,0,53.71,-0.29675,0.375,1
360,5,4252,0,0.028,0,62.2679,-0.29675,0.375,1
360,6,4253,1,-0.677,-0.677,62.2679,-0.29675,0.375,1
360,7,4254,0,-0.851,0,39.18,-0.29675,0.375,1
360,8,4255,1,-0.248,-0.248,37.86,-0.29675,0.375,1
360,9,4256,1,-0.648,-0.648,63.11,-0.29675,0.375,1
360,10,4257,1,-0.164,-0.164,62.2679,-0.29675,0.375,1
360,11,4258,0,0.718,0,60.96,-0.29675,0.375,1
360,12,4259,1,-1.205,-1.205,40.18,-0.29675,0.375,1
360,13,4260,1,0.062,0.062,52.75,-0.29675,0.375,1
360,14,4261,1,-0.615,-0.615,63.92,-0.29675,0.375,1
360,15,4262,1,0.164,0.164,62.2679,-0.29675,0.375,1
360,16,4263,1,0.15,0.15,49.97,-0.29675,0.375,1
361,1,1784,0,-0.369,0,61.0572,-0.650235294,0.411764706,1
361,2,1785,1,-0.166,-0.166,52.84,-0.650235294,0.411764706,1
361,3,1786,0,-1.292,0,50.66,-0.650235294,0.411764706,1
361,4,1787,1,-1.211,-1.211,61.0572,-0.650235294,0.411764706,1
361,5,1788,0,-0.565,0,61.0572,-0.650235294,0.411764706,1
361,6,1789,0,0.004,0,52.62,-0.650235294,0.411764706,1
361,7,1790,0,-0.683,0,59.87,-0.650235294,0.411764706,1
361,8,1791,0,-0.922,0,48.82,-0.650235294,0.411764706,1
361,9,1792,0,-0.67,0,54.29,-0.650235294,0.411764706,1
361,10,1793,0,-0.966,0,61.0572,-0.650235294,0.411764706,1
361,11,1794,0,-0.873,0,61.0572,-0.650235294,0.411764706,1
361,12,1795,1,-0.251,-0.251,48.96,-0.650235294,0.411764706,1
361,13,1796,0,-1.122,0,52.76,-0.650235294,0.411764706,1
361,14,1797,1,-0.476,-0.476,58.95,-0.650235294,0.411764706,1
361,15,1798,1,-0.281,-0.281,61.0572,-0.650235294,0.411764706,1
361,16,1799,0,-0.346,0,61.0572,-0.650235294,0.411764706,1
361,17,1800,0,-0.865,0,39.93,-0.650235294,0.411764706,1
362,1,5409,0,0,0,62.3801,-0.118388889,1,1
362,2,5410,1,-0.919,-0.919,47.95,-0.118388889,1,1
362,3,5411,1,-0.419,-0.419,43.68,-0.118388889,1,1
362,4,5412,0,-0.618,0,48.36,-0.118388889,1,1
362,5,5413,1,0.215,0.215,34.95,-0.118388889,1,1
362,6,5414,1,0.262,0.262,50.15,-0.118388889,1,1
362,7,5415,0,-0.065,0,67.1,-0.118388889,1,1
362,8,5416,0,-0.029,0,46.31,-0.118388889,1,1
362,9,5417,0,-0.44,0,54.52,-0.118388889,1,1
362,10,5418,1,0.663,0.663,59.29,-0.118388889,1,1
362,11,5419,0,-1.019,0,38.21,-0.118388889,1,1
362,12,5420,1,-0.198,-0.198,34.61,-0.118388889,1,1
362,13,5421,0,-0.05,0,53.74,-0.118388889,1,1
362,14,5422,0,0.402,0,42.14,-0.118388889,1,1
362,15,5423,1,0.187,0.187,49.82,-0.118388889,1,1
362,16,5424,0,-0.734,0,53.52,-0.118388889,1,1
362,17,5425,1,0.361,0.361,39.25,-0.118388889,1,1
362,18,5426,1,0.27,0.27,62.3802,-0.118388889,1,1
363,1,5646,0,-1.472,0,41.8,-0.590833333,0.25,1
363,2,5647,1,0.354,0.354,61.37,-0.590833333,0.25,1
363,3,5648,1,-0.868,-0.868,57.63,-0.590833333,0.25,1
363,4,5649,0,-1.207,0,33.26,-0.590833333,0.25,1
363,5,5650,0,0.033,0,62.386,-0.590833333,0.25,1
363,6,5651,1,-0.169,-0.169,54.61,-0.590833333,0.25,1
363,7,5652,1,0.184,0.184,62.386,-0.590833333,0.25,1
363,8,5653,1,0.513,0.513,52.81,-0.590833333,0.25,1
363,9,5654,0,-1.591,0,42.92,-0.590833333,0.25,1
363,10,5655,0,-0.68,0,47.14,-0.590833333,0.25,1
363,11,5656,0,-0.71,0,62.386,-0.590833333,0.25,1
363,12,5657,0,-1.477,0,35.31,-0.590833333,0.25,1
364,1,1604,1,0.305,0.305,55.12,0.381583333,1,1
364,2,1605,0,0.002,0,63.9,0.381583333,1,1
364,3,1606,0,0.786,0,50.1,0.381583333,1,1
364,4,1607,1,0.476,0.476,61.0492,0.381583333,1,1
364,5,1608,1,0.897,0.897,60.17,0.381583333,1,1
364,6,1609,0,0.862,0,61.0492,0.381583333,1,1
364,7,1610,0,0.144,0,52.2,0.381583333,1,1
364,8,1611,0,-0.169,0,51.7,0.381583333,1,1
364,9,1612,0,0.414,0,47.89,0.381583333,1,1
364,10,1613,1,-0.669,-0.669,59,0.381583333,1,1
364,11,1614,1,0.41,0.41,45.83,0.381583333,1,1
364,12,1615,1,1.121,1.121,31.75,0.381583333,1,1
365,1,2732,0,1.332,0,51.19,0.688666667,1,1
365,2,3733,0,0.835,0,55.44,0.688666667,1,1
365,3,6851,0,0.05,0,62.9024,0.688666667,1,1
365,4,6852,0,0.387,0,54.93,0.688666667,1,1
365,5,6853,0,0.661,0,72.25,0.688666667,1,1
365,6,6854,0,0.537,0,62.9024,0.688666667,1,1
365,7,6855,0,0.534,0,62.9024,0.688666667,1,1
365,8,6867,0,0.696,0,66.54,0.688666667,1,1
365,9,6868,0,1.286,0,62.9125,0.688666667,1,1
